id,company
5146,Warner Bros. Pictures
17403,Golden Mean
33005,Neo Art & Logic
22502,MK2 Production
24019,Avenue Pictures Productions
10105,Excel Entertainment
19766,Walt Disney Pictures
10929,New Line Cinema
30074,Warner Bros.
41488,Sony Pictures Classics
8696,Harbour Pictures
11427,Sagittaire Films
14527,Alliance Atlantis Communications
20,El Deseo
5204,Café Film
321,icon
10923,Splendid Pictures
14892,North by Northwest Entertainment
12253,DreamWorks Pictures
6016,Fox Searchlight Pictures
25523,DreamWorks Animation
21131,Melodrama Pictures
24982,Walt Disney Pictures
2518,Alliance Atlantis Communications
14576,Cobalt Media Group
21544,Fragile Films
12146,Columbia Pictures
1792,Twentieth Century Fox Film Corporation
17684,Fechner Audiovisuel
37696,Det Danske Filminstitut
24190,Canal Plus
15276,Motion Picture Corporation of America (MPCA)
24358,Studio 4°C
20210,Pandora Cinema
18538,Alquimia Cinema
4592,Hollywood Partners
8325,StudioCanal
11420,Big Picture Media Corporation
15394,Alliance Atlantis Communications
24914,Studio 4°C
192936,New Amsterdam Entertainment
52036,Sony Pictures Classics
14573,Jowoo Entertainment
6277,Bac Films
14842,Chapman/Leonard Studio Equipment
22578,M6 Films
22076,Nu Image Films
19288,Lions Gate Enterntainment
10744,ContentFilm
21765,Jim Henson Pictures
11194,Darlow Smithson Productions
10629,Jerry Bruckheimer Films
5653,Eikon Film
20694,Nickelodeon Movies
32526,Bachrach/Gottlieb Productions
24619,Millennium Films
2830,Dimension Films
36658,Twentieth Century Fox Film Corporation
13778,Paramount Pictures
4997,Lions Gate Films
16973,ContentFilm
245454,Fuel Entertainment
33339,Laughlin Park Pictures
12698,Sony Pictures Classics
22958,StudioCanal
17813,Epsilon Motion Pictures
31246,20th Century Fox
16930,Laurent Baffie Productions
24794,Walt Disney Studios HE
8991,Spierigfilm
246355,Twisted Pictures
24357,Square USA
11049,Daft Life Ltd. Co.
17920,Isle of Man Film Commission
28200,Focus Films
18248,Columbia Pictures
21525,Paramount Pictures
80219,Barnet Bain Films
4252,Dreamz Unlimited
24164,Rai Cinemafiction
51163,Canal+
44195,Constellation Entertainment
44710,TF1 Films Productions
319600,Lucasfilms
24660,Studio 4°C
107059,M6 Films
42418,Walt Disney Pictures
17473,Chloe Productions
59191,Handmade Films Ltd.
77959,Original Film
24950,DNA
24362,Studio 4°C
27874,BLT Productions
597,Paramount Pictures
11970,Walt Disney Pictures
607,Amblin Entertainment
782,Columbia Pictures
18,Columbia Pictures
415,PolyGram Filmed Entertainment
25571,Overseas FilmGroup
714,Eon Productions
489,Miramax Films
184,Miramax Films
8078,Twentieth Century Fox Film Corporation
2649,PolyGram Filmed Entertainment
8413,Paramount Pictures
9444,Twentieth Century Fox Film Corporation
9714,Twentieth Century Fox Film Corporation
816,New Line Cinema
563,TriStar Pictures
9427,Channel Four Films
1701,Jerry Bruckheimer Films
754,Paramount Pictures
9366,TriStar Pictures
3597,Columbia Pictures Corporation
1813,Regency Enterprises
9360,Columbia Pictures Corporation
2255,Miramax Films
9619,Universal Pictures
1639,Twentieth Century Fox Film Corporation
2118,Regency Enterprises
4233,Miramax Films
1624,Imagine Entertainment
13313,Walt Disney Television Animation
686,Warner Bros.
9769,Pathé
11975,Paramount Pictures
10357,Twentieth Century Fox Film Corporation
4824,Universal Pictures
9434,Caravan Pictures
18222,New Line Cinema
9574,Walt Disney Pictures
10003,Paramount Pictures
8834,Silver Pictures
9772,Columbia Pictures Corporation
10603,Walt Disney Pictures
586,New Line Cinema
2898,Gracie Films
2163,Paramount Pictures
978,TriStar Pictures
8874,TriStar Pictures
4995,New Line Cinema
638,Ciby 2000
9770,Warner Bros.
11425,Walt Disney Pictures
10347,PolyGram Audiovisuel
13664,Hallmark Entertainment
1281,Tiger Aspect Productions
4477,Columbia Pictures
10806,Paramount Pictures
9415,Regency Enterprises
9433,Art Linson Productions
9437,Paramount Pictures
66,Columbia Pictures
11419,Jerry Weintraub Productions
10155,Illusion Entertainment Group
19165,Universal Cartoon Studios
4961,Miramax Films
6072,Icon Entertainment International
1968,Columbia Pictures
10336,New Line Cinema
6623,DreamWorks SKG
431,Téléfilm Canada
9746,Touchstone Pictures
9922,Tig Productions
4421,Caravan Pictures
11015,Paramount Pictures
9446,Walt Disney Pictures
2212,Michael Obel Productions
8067,Channel Four Films
8675,Kuzui Enterprises
2639,New Line Cinema
13929,Pixar Animation Studios
22073,United Artists Pictures
12499,Silver Pictures
14289,Warner Bros.
9405,Columbia Pictures
6283,DreamWorks
10217,Fine Line Features
14903,Walt Disney Studios Home Entertainment
9438,Walt Disney Pictures
2895,Butcher's Run Productions
2142,Miramax Films
9311,Fox Searchlight Pictures
16052,Warner Bros. Pictures
6116,Columbia Pictures Corporation
68924,Fox Searchlight Pictures
17100,Credo Entertainment Group
20737,Walt Disney Pictures
9611,Touchstone Pictures
106035,Lakeside Productions
11676,Touchstone Pictures
24662,Warner Bros. Animation
11210,Miramax
9823,New Line Cinema
39346,The Harvey Entertainment Company
8860,Caravan Pictures
18355,The Movie Network (TMN)
12489,PolyGram Filmed Entertainment
9092,Interscope Communications
10351,Image Organization
10371,Universal Pictures
9407,Metro-Goldwyn-Mayer (MGM)
6499,20th Century Fox
9622,TriStar Pictures
9449,Working Title Films
9416,New Line Cinema
9414,Regency Enterprises
34314,Metro-Goldwyn-Mayer (MGM)
19601,Channel Four Films
12238,New Amsterdam Entertainment
14585,Alliance Atlantis Communications
12145,Universal Pictures
8854,Warner Bros. Pictures
17949,TriStar Pictures
35796,The Rank Organisation
26689,Orion Pictures
9403,Paramount Pictures
17589,Miramax Films
22797,Geffen Pictures
12628,Touchstone Pictures
17266,American Zoetrope
9413,20th Century Fox
50512,Icon Entertainment International
18519,Warner Bros. Pictures
2058,Warner Bros.
17894,Paramount Pictures
16992,Universal Pictures
26180,Columbia Pictures Corporation
34309,New Line Cinema
1811,Desperate Pictures
29193,Jean Doumanian Productions
18080,20th Century Fox
21252,SE8 Group
45609,Miramax Films
8197,Warner Bros.
12219,MGM Television
1610,Scala Productions
17834,Universal Pictures
9054,Caravan Pictures
36807,Touchstone Pictures
9406,Hollywood Pictures
11831,DreamWorks
14330,Daybreak Pictures
31662,Lions Gate Films
25624,New Deal Productions
330,Universal Pictures
10871,Paramount Pictures
18423,New Line Cinema
21253,Miramax Films
21915,Columbia Pictures
14398,Orion Pictures
38295,Miramax Films
43274,Walt Disney Television
36797,Walt Disney Pictures
18415,Fine Line Features
39385,France 2 Cinéma
42884,Walt Disney Television
38225,Morgan Creek Productions
32332,Nomadic Pictures
14908,Universal Pictures
17832,Universal Pictures
82549,Walt Disney Television
37244,Universal Pictures
12723,Fox 2000 Pictures
14817,Paramount Pictures
29461,Fox 2000 Pictures
13852,Working Dog
15321,Figment Films
37652,Renn Productions
27318,Moonstone Entertainment
44706,Renn Productions
37410,Shooting Gallery
109445,Walt Disney Pictures
49047,Warner Bros.
76338,Marvel Studios
68721,Marvel Studios
75656,Summit Entertainment
101299,Lionsgate
106646,Paramount Pictures
68726,Legendary Pictures
75612,Universal Pictures
57158,WingNut Films
49521,Legendary Pictures
152601,Annapurna Pictures
93456,Universal Pictures
54138,Paramount Pictures
76203,Plan B Entertainment
87421,One Race Productions
138843,New Line Cinema
64682,Village Roadshow Pictures
249397,Zentropa Entertainments
68724,TriStar Pictures
47964,Ingenious Media
158015,Universal Pictures
62211,Walt Disney Pictures
72190,Paramount Pictures
116745,New Line Cinema
80274,Summit Entertainment
138832,New Line Cinema
136400,Universal Studios
122906,Working Title Films
96721,Revolution Films
72559,Paramount Pictures
86829,StudioCanal
117263,Nu Image Films
76285,1492 Pictures
146233,Alcon Entertainment
107985,Universal Pictures
168672,Columbia Pictures
82654,Summit Entertainment
138697,Voltage Pictures
60304,Paramount Pictures
64686,Mid Atlantic Films
142061,DC Comics
123553,Constantin Film Produktion
116711,Blue Sky Studios
193756,Universal Pictures
258216,Zentropa Entertainments
152532,Universal Studios
49524,Universal Pictures
146216,DC Comics
151960,Walt Disney Pictures
122081,RabbitBandini Productions
174321,Artina Films
158011,TriStar Pictures
109428,TriStar Pictures
137093,Laurence Mark Productions
112205,Canal Plus
91586,Sony Pictures
203833,Studio Babelsberg
97367,Sidney Kimmel Entertainment
109418,Columbia Pictures
109439,Legendary Pictures
49519,DreamWorks Animation
204082,Millennium Films
107846,Summit Entertainment
133805,Screen Gems
109424,Columbia Pictures
109091,Ingenious Media
117251,Columbia Pictures
198277,Likely Story
87567,Millenium Films
209189,Gotham Group
169813,Traction Media
81005,New Line Cinema
146238,20th Century Fox
70074,Dark Castle Entertainment
212716,Fastnet Films
146239,DreamWorks SKG
109414,Columbia Pictures
208134,Paramount Pictures
119283,SND
82700,Columbia Pictures
152603,Pandora Film
136795,Ingenious Film Partners
140823,Walt Disney Pictures
59859,Universal Pictures
157547,Intrepid Pictures
57201,Walt Disney Pictures
82682,Village Roadshow Pictures
109431,Stuber Productions
76640,Di Bonaventura Pictures
86825,Fox Searchlight Pictures
157370,Killer Films
152747,Sudden Storm Productions
76617,Nu Image Films
157386,21 Laps Entertainment
68727,Cloud Eight Films
109443,Paramount Pictures
238302,Gateway Films
68728,Walt Disney Pictures
77950,DreamWorks Animation
136418,Lionsgate
134374,Paramount Pictures
167032,Universal 1440 Entertainment
146223,Focus Features
72710,Nick Wechsler Productions
87516,Vertigo Entertainment
130150,Mr. Mudd Production
132232,Universal Pictures
178809,Alcina Pictures
169881,ARD Degeto Film
144340,Focus Features
251783,Visual Arts Entertainment
132363,Laura Ziskin Productions
87818,Greenestreet Films
107811,Relativity Media
68179,Rainmaker Entertainment
64807,Gerber Pictures
205601,Isle of Man Film
230222,Constantin Film Produktion
106747,Open Road Films
112949,Temple Hill Productions
174772,Wayfare Entertainment
168676,Destination Films
209403,Darko Entertainment
96936,Pathé Distribution
169209,Grindstone Entertainment Group
119675,HBO Films
109451,Columbia Pictures
185567,Eskwad
160588,Perdido Productions
192145,Hwy61
190847,Warner Bros.
180948,Industrial Development Corporation of South Africa
150117,Canal Plus
139038,Endgame Entertainment
77987,Gaumont
109421,Di Bonaventura Pictures
210047,Whitewater Films
209244,Gilbert Films
152742,Paco Cinematografica
124459,New Line Cinema
103731,FilmNation Entertainment
227700,StudioCanal
253279,Sunrise Films
111190,Gaumont
127560,Archer Street Productions
98357,Regency Enterprises
172533,Burn Later Productions
174675,Red & Black Films
215881,Blumhouse Productions
77951,20th Century Fox
229407,Illumination Entertainment
179826,Future Films
123109,Pathe
93828,Scott Free Productions
109491,Alcon Entertainment
199373,Grindstone Entertainment Group
77931,Columbia Pictures
152599,Kingsgate Films
109410,Warner Bros.
77805,Helios-Filmproduktion
174311,Sidney Kimmel Entertainment
147773,Fox Searchlight
162903,DreamWorks SKG
227707,Matador Pictures
190955,Wild Bunch
76170,Twentieth Century Fox Film Corporation
134411,Front Street Productions
175574,Reel FX Creative Studios
129670,Paramount Vantage
149509,Mandalay Pictures
4258,Dimension Films
214030,Antidote Films
209247,Sony Pictures
100542,KRU Studios
220289,Ugly Duckling Films
76544,Universal Pictures
175528,Sneak Preview Productions
192134,BBC Films
133790,Fox Searchlight Pictures
77234,Matador Pictures
152737,Jean Doumanian Productions
121986,RT Features
216541,Hollywood Media Bridge
210908,Modernciné
209249,SND
159117,The Collective
214075,Lascaux Films
91745,Echo Lake Productions (I)
85889,Egoli Tossell Film AG
210024,British Broadcasting Corporation (BBC)
41602,Bona Fide Productions
132344,Castle Rock Entertainment
156700,Big Beach Films
115283,Black Bear Pictures
227348,Blumhouse Productions
227094,Castelao Producciones
166271,Wild Bunch
166822,Epic Pictures Group
108726,Myriad Pictures
199591,Demarest Films
115782,Open Road Films
145135,Alliance Films
157360,3311 Productions
230896,Marvel Studios
115348,Gaumont
209504,Kickstart Productions
182873,Tea Shop & Film Company
77663,Nu Image Films
50275,Danmarks Radio (DR)
160139,Studio Hamburg Filmproduktion
172226,Pioneer Pictures
184125,Lynn Peak Productions
207768,Cinetel Films
172803,The Safran Company
198210,FilmEngine
157354,Forest Whitaker's Significant Productions
229408,Illumination Entertainment
152792,Worldview Entertainment
209361,Diamond Films
164457,Appian Way
129139,3 Arts Entertainment
202575,StudioCanal
149910,Key Pix Productions
201749,Senator Film Produktion
229182,Das Films
82992,Universal Pictures
215962,Treasure Entertainment
174682,XYZ Films
156708,72 Productions
109417,Screen Gems
172520,Gare Farrand Entertainment
157115,Modernciné
215830,Speranza Films A/S
70706,Groundswell Productions
145197,erbp
102362,Original Film
157058,Silver Nitrate Films
78383,Lions Gate
174343,Unified Pictures
110552,Sahamongkolfilm Co.
201676,Hasbro
218329,Rollercoaster Entertainment
192538,Vertigo Films
174341,Untouchable Films
183011,DC Comics
188538,Hallmark Hall of Fame Productions
172391,Triggerfish Animation
160768,Why Not Productions
207021,American Media Group
159932,Unified Pictures
248688,VT Films
174188,Mosaic Media Group
175541,Fox Searchlight Pictures
235093,Scott Free Productions
174316,Lagniappe Films
211387,Marvel Studios
214091,Killer Films
220286,Nostromo Pictures
205321,The Asylum
159128,Belladonna Productions
176339,NBC Universal Television
210041,HBO Films
111473,BBC Films
159014,Tremolo Productions
224815,DeepStudios
151933,CC Capital Arts Entertainment SRL
211067,Worldview Entertainment
209350,Le Bureau
146381,Constantin Film
175291,New Artists Alliance
199420,120dB Films
152748,Parts and Labor
158916,Kickstart Productions
168903,Mattel
229749,Castel Film Studio
157375,La Pistola
152745,RabbitBandini Productions
114779,Vacationeer Productions
199753,Warner Bros. Home Video
195269,WWE Studios
152795,Pandora Filmproduktion
152259,Trilogy Entertainment Group
214093,Gaumont
159095,Big Talk Productions
161321,Steelyard Pictures
209271,Fork Films
222461,Room 101
191820,Dor Film Produktionsgesellschaft GmbH
152736,RabbitBandini Productions
199534,South Australian Film Corporation
253617,Arc Productions
217316,Exclusive Media Group
229405,Illumination Entertainment
156717,Moonlighting Films
193613,Exclusive Media Group
153795,Nu Image Films
252529,Tornasol Films S.A.
170194,Daronimax Media
166076,DC Comics
59981,Prana Animation Studios
225747,Richwater Films
60932,BCDF Pictures
209263,Fox Searchlight Pictures
175555,Lions Gate
172828,Duplass Brothers Productions
104329,NDF International
185471,Boku Films
156711,Fickle Fish Films
181330,Codeblack Entertainment
74461,North by Northwest Entertainment
214210,Les Films de Pierre
87499,Scott Free Productions
111479,Rampart Films
176068,Process Productions
201066,Gather Films
146304,Universal
255692,Bunk 11 Pictures
160118,Parada Film
150202,Gold Circle Films
207769,Before the Door Pictures
198287,An Olive Branch Productions
158907,Indian Paintbrush
196254,Universal Studios
170039,National Geographic Channel
159092,Darko Entertainment
57210,When Angels Sing
255718,Universal Pictures Corporation
189680,Vertigo Films
174326,dreamFly Productions
169219,Non-Stop Productions
158914,Revolution Films
217896,Canadian Film or Video Production Tax Credit (CPTC)
197033,Huffington Pictures
87436,Magnet Releasing
157841,Epithète Films
205939,Arrowstorm Entertainment
191294,Memfis Film
109729,Filmworks/FX
122369,Don Carmody Productions
137563,Picture Machine
121677,Mirabai Films
157351,MRB Productions
168399,Pandora Filmproduktion
100544,Jeff Most Productions
199578,Screen Australia
165739,Imprint Entertainment
140222,Deep Blue Pictures
212769,CJ Entertainment
206213,Arrowstorm Entertainment
214086,Mockingbird Pictures
159638,Hernany Perla Films
172847,Anonymous Content
183258,Universal Pictures
218425,Britpack Film Company
185267,Paul Hough Entertainment
143049,Anonymous Content
180951,Marwood Pictures
159008,72 Productions
166879,Principle Entertainment
227425,LionsGate
136850,Myriad Pictures
167305,Alliance
204349,BoulderLight Pictures
210910,Ambrosino / Delmenico
220845,Sony Pictures Animation
158999,Manny O Productions
167960,Highland Film Group
